user_id,group,adopted,reengaged,converted
3663,control,0,0,0
3664,control,0,0,0
3665,treatment,0,1,0
3666,control,0,0,0
3667,treatment,0,0,0
3668,control,0,0,0
3669,control,0,0,0
3670,control,0,0,0
3671,control,0,0,0
3672,control,0,0,0
3673,treatment,0,0,0
3674,control,0,0,0
3675,treatment,1,0,0
3676,control,0,0,0
3677,control,0,0,0
3678,control,0,0,0
3679,treatment,0,1,0
3680,control,0,0,0
3681,treatment,1,0,0
3682,control,0,0,0
3683,treatment,1,0,0
3684,control,0,0,0
3685,treatment,1,0,0
3686,treatment,0,0,0
3687,treatment,0,0,0
3688,control,1,0,0
3689,control,0,0,0
3690,control,0,0,0
3691,treatment,0,1,0
3692,treatment,0,0,0
3693,treatment,1,0,0
3694,control,0,0,0
3695,control,0,0,0
3696,control,0,0,0
3697,treatment,1,0,0
3698,treatment,0,0,0
3699,treatment,0,0,0
3700,control,0,0,0
3701,treatment,1,0,1
3702,treatment,0,0,0
3703,control,0,0,0
3704,treatment,0,0,0
3705,treatment,0,0,0
3706,treatment,0,0,0
3707,treatment,0,0,0
3708,control,0,0,0
3709,control,1,0,0
3710,treatment,1,0,0
3711,control,0,0,0
3712,treatment,0,1,0
3713,treatment,1,0,0
3714,treatment,0,0,0
3715,treatment,0,0,0
3716,control,0,0,0
3717,control,0,1,0
3718,control,0,0,0
3719,control,0,0,0
3720,control,0,0,0
3721,control,0,0,0
3722,treatment,0,1,0
3723,treatment,0,0,0
3724,control,0,0,0
3725,control,0,0,0
3726,treatment,1,0,0
3727,control,1,0,0
3728,control,0,0,0
3729,control,0,0,0
3730,treatment,0,0,0
3731,control,0,0,0
3732,treatment,0,0,0
3733,control,1,0,0
3734,treatment,1,0,0
3735,control,0,1,0
3736,control,0,0,0
3737,treatment,1,0,0
3738,treatment,1,0,0
3739,treatment,0,0,0
3740,treatment,1,0,1
3741,treatment,0,0,0
3742,treatment,0,0,0
3743,treatment,0,0,0
3744,control,0,0,0
3745,control,0,0,0
3746,control,0,0,0
3747,treatment,1,0,0
3748,control,0,0,0
3749,control,0,0,0
3750,treatment,0,0,0
3751,treatment,0,1,0
3752,treatment,0,0,0
3753,control,0,0,0
3754,treatment,0,0,0
3755,control,0,0,0
3756,control,0,1,0
3757,control,0,0,0
3758,control,0,0,0
3759,control,0,0,0
3760,treatment,0,0,0
3761,control,0,0,0
3762,treatment,0,0,0
3763,treatment,0,0,0
3764,control,1,0,0
3765,control,0,0,0
3766,control,0,0,0
3767,treatment,0,0,0
3768,control,0,0,0
3769,control,0,0,0
3770,control,0,0,0
3771,treatment,0,0,0
3772,treatment,1,0,0
3773,control,0,0,0
3774,treatment,1,0,0
3775,treatment,1,0,0
3776,treatment,1,0,0
3777,treatment,0,0,0
3778,treatment,0,0,0
3779,treatment,1,0,0
3780,treatment,0,0,0
3781,control,1,0,0
3782,control,0,0,0
3783,control,0,0,0
3784,treatment,0,1,0
3785,treatment,0,0,0
3786,control,0,0,0
3787,treatment,0,0,0
3788,control,0,0,0
3789,control,0,0,0
3790,treatment,0,0,0
3791,control,0,0,0
3792,control,0,0,0
3793,treatment,0,0,0
3794,treatment,1,0,0
3795,control,0,0,0
3796,treatment,1,0,0
3797,treatment,1,0,0
3798,control,0,0,0
3799,control,0,0,0
3800,treatment,1,0,0
3801,control,0,0,0
3802,treatment,0,0,0
3803,treatment,1,0,0
3804,treatment,0,0,0
3805,control,0,1,0
3806,treatment,0,0,0
3807,control,0,0,0
3808,control,0,0,0
3809,control,0,0,0
3810,control,0,0,0
3811,treatment,1,0,1
3812,control,0,0,0
3813,control,0,0,0
3814,treatment,0,0,0
3815,control,0,0,0
3816,treatment,0,0,0
3817,control,0,0,0
3818,treatment,0,0,0
3819,treatment,0,0,0
3820,control,0,0,0
3821,control,0,0,0
3822,control,0,0,0
3823,treatment,1,0,0
3824,control,0,0,0
3825,control,0,0,0
3826,control,0,0,0
3827,control,0,0,0
3828,control,0,0,0
3829,treatment,0,0,0
3830,control,0,1,0
3831,control,0,0,0
3832,treatment,0,0,0
3833,treatment,0,0,0
3834,control,1,0,0
3835,control,0,0,0
3836,control,0,0,0
3837,treatment,1,0,0
3838,control,0,0,0
3839,treatment,0,0,0
3840,treatment,0,0,0
3841,treatment,0,1,0
3842,control,0,0,0
3843,control,0,0,0
3844,control,0,0,0
3845,control,0,0,0
3846,treatment,0,0,0
3847,treatment,0,0,0
3848,treatment,0,0,0
3849,treatment,0,0,0
3850,control,0,1,0
3851,control,0,0,0
3852,control,0,0,0
3853,treatment,1,0,0
3854,treatment,0,0,0
3855,treatment,0,0,0
3856,control,0,0,0
3857,control,0,0,0
3858,treatment,1,0,0
3859,control,0,1,0
3860,treatment,0,0,0
3861,treatment,0,1,0
3862,treatment,0,0,0
3863,control,0,0,0
3864,control,0,0,0
3865,control,0,0,0
3866,control,0,0,0
3867,control,0,0,0
3868,treatment,0,0,0
3869,treatment,0,1,0
3870,control,0,0,0
3871,control,0,0,0
3872,control,0,0,0
3873,control,0,0,0
3874,treatment,1,0,0
3875,control,0,0,0
3876,control,0,0,0
3877,control,0,0,0
3878,treatment,0,0,0
3879,treatment,0,1,0
3880,control,1,0,0
3881,treatment,0,0,0
3882,treatment,0,0,0
3883,treatment,0,0,0
3884,control,0,0,0
3885,treatment,0,0,0
3886,treatment,1,0,0
3887,treatment,0,0,0
3888,treatment,0,0,0
3889,treatment,0,0,0
3890,control,0,0,0
3891,treatment,1,0,0
3892,treatment,1,0,0
3893,treatment,0,0,0
3894,control,0,0,0
3895,treatment,0,0,0
3896,treatment,0,1,0
3897,control,0,0,0
3898,treatment,0,1,0
3899,treatment,1,0,0
3900,treatment,0,0,0
3901,control,0,0,0
3902,control,0,0,0
3903,treatment,0,1,0
3904,control,0,0,0
3905,treatment,0,1,0
3906,control,0,0,0
3907,treatment,1,0,1
3908,control,0,0,0
3909,treatment,1,0,0
3910,control,0,0,0
3911,control,0,1,0
3912,control,0,0,0
3913,control,0,0,0
3914,treatment,1,0,0
3915,treatment,0,0,0
3916,control,0,0,0
3917,treatment,1,0,1
3918,control,0,0,0
3919,treatment,1,0,0
3920,treatment,0,0,0
3921,treatment,0,0,0
3922,control,0,0,0
3923,treatment,0,1,0
3924,control,0,0,0
3925,treatment,0,0,0
3926,control,0,1,0
3927,treatment,0,0,0
3928,treatment,0,0,0
3929,treatment,1,0,0
3930,control,0,0,0
3931,treatment,0,0,0
3932,control,0,0,0
3933,treatment,0,0,0
3934,control,1,0,0
3935,control,0,0,0
3936,treatment,0,0,0
3937,control,0,1,0
3938,control,0,0,0
3939,control,0,0,0
3940,control,0,0,0
3941,treatment,0,0,0
3942,treatment,0,0,0
3943,control,0,0,0
3944,control,0,0,0
3945,control,0,0,0
3946,control,0,0,0
3947,treatment,0,0,0
3948,treatment,0,1,0
3949,control,0,0,0
3950,control,0,0,0
3951,control,1,0,0
3952,treatment,1,0,0
3953,treatment,1,0,0
3954,control,0,0,0
3955,control,1,0,0
3956,treatment,0,0,0
3957,treatment,0,0,0
3958,control,0,0,0
3959,control,0,0,0
3960,control,0,1,0
3961,treatment,0,1,0
3962,control,0,0,0
3963,control,0,0,0
3964,treatment,0,0,0
3965,control,0,0,0
3966,treatment,0,0,0
3967,control,1,0,0
3968,control,0,0,0
3969,treatment,1,0,1
3970,control,0,0,0
3971,treatment,0,0,0
3972,treatment,0,0,0
3973,control,0,0,0
3974,treatment,1,0,0
3975,control,0,0,0
3976,treatment,0,0,0
3977,control,0,0,0
3978,treatment,0,0,0
3979,control,0,0,0
3980,control,0,0,0
3981,treatment,0,0,0
3982,treatment,1,0,1
3983,control,0,0,0
3984,control,0,0,0
3985,treatment,1,0,0
3986,treatment,0,1,0
3987,control,0,0,0
3988,control,0,0,0
3989,control,0,0,0
3990,treatment,0,1,0
3991,control,0,0,0
3992,control,0,0,0
3993,treatment,0,0,0
3994,control,0,1,0
3995,control,0,0,0
3996,control,0,0,0
3997,control,0,0,0
3998,control,0,0,0
3999,treatment,0,0,0
4000,control,0,0,0
4001,treatment,0,0,0
4002,treatment,0,1,0
4003,treatment,0,0,0
4004,control,0,0,0
4005,control,0,0,0
4006,control,0,0,0
4007,control,0,0,0
4008,control,0,0,0
4009,treatment,0,0,0
4010,control,1,0,0
4011,control,0,0,0
4012,control,0,0,0
4013,treatment,0,0,0
4014,control,0,1,0
4015,treatment,0,1,0
4016,control,0,1,0
4017,treatment,1,0,1
4018,treatment,0,0,0
4019,control,1,0,0
4020,control,0,0,0
4021,control,0,1,0
4022,control,0,0,0
4023,treatment,0,0,0
4024,treatment,0,0,0
4025,treatment,0,0,0
4026,treatment,0,0,0
4027,control,0,0,0
4028,control,0,0,0
4029,treatment,0,0,0
4030,control,0,0,0
4031,treatment,0,0,0
4032,control,0,0,0
4033,control,0,0,0
4034,treatment,0,0,0
4035,control,0,0,0
4036,treatment,1,0,0
4037,treatment,0,0,0
4038,treatment,0,1,0
4039,treatment,0,0,0
4040,treatment,0,0,0
4041,treatment,0,0,0
4042,control,0,0,0
4043,control,0,0,0
4044,treatment,0,0,0
4045,control,0,0,0
4046,control,0,0,0
4047,control,0,0,0
4048,treatment,0,1,0
4049,treatment,1,0,0
4050,control,0,0,0
4051,treatment,0,0,0
4052,treatment,0,1,0
4053,treatment,0,1,0
4054,treatment,0,0,0
4055,treatment,0,0,0
4056,control,0,0,0
4057,treatment,0,0,0
4058,control,0,0,0
4059,treatment,0,0,0
4060,treatment,1,0,0
4061,control,0,0,0
4062,control,1,0,0
4063,treatment,0,1,0
4064,control,0,0,0
4065,treatment,1,0,1
4066,control,0,0,0
4067,control,1,0,0
4068,treatment,0,0,0
4069,treatment,1,0,1
4070,treatment,0,0,0
4071,control,0,0,0
4072,treatment,0,0,0
4073,treatment,0,0,0
4074,treatment,1,0,0
4075,treatment,0,0,0
4076,treatment,0,0,0
4077,control,0,0,0
4078,control,0,0,0
4079,treatment,0,0,0
4080,control,0,0,0
4081,treatment,0,0,0
4082,control,0,1,0
4083,treatment,1,0,0
4084,treatment,0,1,0
4085,control,0,1,0
4086,control,0,0,0
4087,control,0,0,0
4088,treatment,0,0,0
4089,treatment,0,0,0
4090,control,0,0,0
4091,treatment,1,0,0
4092,control,0,0,0
4093,control,0,0,0
4094,treatment,1,0,0
4095,control,0,0,0
4096,control,0,1,0
4097,control,0,0,0
4098,control,1,0,0
4099,control,0,1,0
4100,control,0,0,0
4101,treatment,0,0,0
4102,control,0,0,0
4103,treatment,0,1,0
4104,control,0,0,0
4105,control,0,0,0
4106,treatment,0,1,0
4107,treatment,0,0,0
4108,control,0,0,0
4109,treatment,1,0,0
4110,treatment,0,0,0
4111,treatment,1,0,0
4112,treatment,0,0,0
4113,control,0,0,0
4114,control,0,0,0
4115,treatment,0,0,0
4116,control,0,0,0
4117,treatment,0,0,0
4118,control,0,0,0
4119,control,1,0,0
4120,treatment,0,0,0
4121,control,0,0,0
4122,treatment,0,0,0
4123,treatment,0,0,0
4124,treatment,0,1,0
4125,treatment,0,0,0
4126,treatment,0,0,0
4127,treatment,0,0,0
4128,treatment,0,0,0
4129,control,0,0,0
4130,control,0,0,0
4131,control,0,0,0
4132,control,0,1,0
4133,treatment,0,0,0
4134,treatment,0,0,0
4135,treatment,0,0,0
4136,control,0,0,0
4137,treatment,0,0,0
4138,control,0,0,0
4139,treatment,0,0,0
4140,treatment,0,1,0
4141,control,0,1,0
4142,control,0,0,0
4143,control,0,1,0
4144,treatment,0,0,0
4145,treatment,0,0,0
4146,treatment,0,0,0
4147,control,0,0,0
4148,control,0,0,0
4149,treatment,0,0,0
4150,treatment,0,1,0
4151,control,0,0,0
4152,control,0,0,0
4153,treatment,0,0,0
4154,control,0,0,0
4155,control,0,1,0
4156,control,0,0,0
4157,treatment,1,0,0
4158,treatment,0,0,0
4159,treatment,1,0,0
4160,treatment,0,0,0
4161,treatment,0,0,0
4162,control,0,0,0
4163,treatment,0,0,0
4164,control,0,0,0
4165,treatment,0,0,0
4166,control,0,0,0
4167,control,0,0,0
4168,control,0,0,0
4169,control,0,0,0
4170,control,0,0,0
4171,control,0,0,0
4172,treatment,0,1,0
4173,control,0,1,0
4174,treatment,1,0,0
4175,treatment,1,0,0
4176,treatment,1,0,0
4177,treatment,0,0,0
4178,treatment,0,0,0
4179,control,0,0,0
4180,control,0,0,0
4181,control,0,0,0
4182,treatment,0,0,0
4183,treatment,1,0,0
4184,control,0,0,0
4185,control,0,0,0
4186,treatment,0,1,0
4187,control,0,0,0
4188,treatment,1,0,0
4189,treatment,0,1,0
4190,treatment,0,0,0
4191,treatment,0,0,0
4192,treatment,0,0,0
4193,control,0,1,0
4194,treatment,1,0,1
4195,treatment,0,0,0
4196,control,0,0,0
4197,control,0,0,0
4198,control,0,0,0
4199,control,0,0,0
4200,treatment,0,1,0
4201,treatment,0,1,0
4202,control,0,0,0
4203,control,0,0,0
4204,treatment,1,0,0
4205,control,0,1,0
4206,control,0,1,0
4207,treatment,0,0,0
4208,treatment,1,0,0
4209,control,0,0,0
4210,control,0,0,0
4211,control,0,0,0
4212,treatment,1,0,1
4213,treatment,0,0,0
4214,control,0,0,0
4215,treatment,0,0,0
4216,treatment,0,0,0
4217,control,0,0,0
4218,control,0,0,0
4219,treatment,0,0,0
4220,control,0,1,0
4221,control,0,0,0
4222,treatment,1,0,0
4223,treatment,0,0,0
4224,treatment,0,1,0
4225,treatment,0,0,0
4226,treatment,0,0,0
4227,control,0,1,0
4228,treatment,0,0,0
4229,control,0,0,0
4230,control,0,0,0
4231,treatment,0,0,0
4232,treatment,0,0,0
4233,control,0,1,0
4234,treatment,1,0,1
4235,control,0,0,0
4236,control,1,0,0
4237,control,0,1,0
4238,treatment,0,1,0
4239,treatment,0,0,0
4240,control,0,0,0
4241,treatment,1,0,0
4242,control,0,0,0
4243,treatment,1,0,0
4244,control,0,0,0
4245,control,0,0,0
4246,treatment,0,1,0
4247,control,0,0,0
4248,control,0,0,0
4249,treatment,0,0,0
4250,treatment,1,0,0
4251,control,0,0,0
4252,control,0,0,0
4253,control,0,1,0
4254,treatment,1,0,1
4255,control,0,0,0
4256,treatment,1,0,1
4257,treatment,0,0,0
4258,control,0,0,0
4259,control,0,0,0
4260,control,0,0,0
4261,control,0,0,0
4262,treatment,1,0,1
4263,control,0,0,0
4264,control,0,0,0
4265,treatment,0,0,0
4266,control,0,0,0
4267,treatment,1,0,1
4268,control,0,0,0
4269,treatment,1,0,1
4270,treatment,0,0,0
4271,treatment,0,0,0
4272,treatment,0,0,0
4273,control,0,0,0
4274,control,0,0,0
4275,treatment,0,0,0
4276,treatment,0,0,0
4277,control,0,1,0
4278,control,0,0,0
4279,control,0,0,0
4280,control,0,0,0
4281,control,0,0,0
4282,treatment,0,0,0
4283,control,0,0,0
4284,control,0,0,0
4285,treatment,0,0,0
4286,treatment,0,1,0
4287,treatment,0,0,0
4288,treatment,1,0,0
4289,control,0,0,0
4290,treatment,0,0,0
4291,treatment,1,0,1
4292,control,0,0,0
4293,treatment,0,1,0
4294,treatment,0,0,0
4295,control,0,0,0
4296,control,0,0,0
4297,control,0,0,0
4298,control,0,0,0
4299,control,0,0,0
4300,treatment,0,1,0
4301,control,0,0,0
4302,treatment,0,0,0
4303,treatment,0,0,0
4304,treatment,0,0,0
4305,treatment,0,0,0
4306,control,0,0,0
4307,control,0,1,0
4308,treatment,0,0,0
4309,treatment,0,1,0
4310,treatment,0,0,0
4311,control,0,0,0
4312,treatment,0,0,0
4313,control,0,0,0
4314,treatment,0,0,0
4315,treatment,1,0,0
4316,control,0,0,0
4317,treatment,0,0,0
4318,control,0,1,0
4319,control,0,0,0
4320,treatment,0,0,0
4321,treatment,0,0,0
4322,treatment,0,0,0
4323,treatment,0,0,0
4324,control,0,0,0
4325,treatment,1,0,0
4326,treatment,1,0,0
4327,control,0,0,0
4328,treatment,0,0,0
4329,control,0,0,0
4330,treatment,0,0,0
4331,control,0,0,0
4332,control,0,0,0
4333,control,0,0,0
4334,treatment,0,0,0
4335,control,0,0,0
4336,control,1,0,0
4337,treatment,0,0,0
4338,treatment,1,0,0
4339,control,0,0,0
4340,control,0,0,0
4341,control,0,1,0
4342,control,0,0,0
4343,treatment,0,1,0
4344,treatment,1,0,1
4345,treatment,1,0,0
4346,control,0,0,0
4347,treatment,0,0,0
4348,treatment,0,0,0
4349,treatment,0,0,0
4350,treatment,0,0,0
4351,treatment,0,0,0
4352,treatment,0,0,0
4353,control,0,1,0
4354,treatment,0,0,0
4355,treatment,0,0,0
4356,treatment,0,0,0
4357,control,1,0,0
4358,treatment,0,0,0
4359,treatment,1,0,1
4360,control,0,0,0
4361,control,1,0,0
4362,treatment,1,0,1
4363,treatment,0,0,0
4364,treatment,1,0,0
4365,control,0,1,0
4366,treatment,0,1,0
4367,control,1,0,0
4368,control,0,0,0
4369,control,1,0,0
4370,control,0,0,0
4371,control,0,0,0
4372,control,0,0,0
4373,control,0,0,0
4374,control,0,0,0
4375,treatment,1,0,0
4376,control,0,0,0
4377,control,0,0,0
4378,treatment,0,0,0
4379,control,0,0,0
4380,treatment,0,0,0
4381,control,0,1,0
4382,control,0,0,0
4383,treatment,0,0,0
4384,treatment,0,0,0
4385,treatment,1,0,0
4386,treatment,1,0,0
4387,treatment,1,0,0
4388,control,0,0,0
4389,control,0,0,0
4390,control,0,0,0
4391,control,0,0,0
4392,treatment,1,0,0
4393,treatment,0,0,0
4394,control,0,1,0
4395,treatment,0,0,0
4396,treatment,0,1,0
4397,control,0,1,0
4398,control,0,0,0
4399,control,0,1,0
4400,control,0,0,0
4401,control,0,0,0
4402,treatment,0,0,0
4403,control,0,1,0
4404,control,0,0,0
4405,treatment,0,0,0
4406,treatment,0,0,0
4407,treatment,0,1,0
4408,control,0,0,0
4409,control,0,0,0
4410,treatment,0,0,0
4411,control,0,0,0
4412,control,0,0,0
4413,treatment,0,0,0
4414,treatment,0,0,0
4415,control,0,0,0
4416,control,0,0,0
4417,control,0,0,0
4418,control,0,0,0
4419,control,1,0,0
4420,control,0,0,0
4421,control,1,0,1
4422,treatment,0,0,0
4423,treatment,0,0,0
4424,treatment,0,1,0
4425,control,0,0,0
4426,control,0,0,0
4427,control,0,0,0
4428,control,0,0,0
4429,control,0,0,0
4430,treatment,0,1,0
4431,treatment,1,0,0
4432,treatment,1,0,0
4433,control,0,0,0
4434,treatment,1,0,1
4435,control,0,0,0
4436,control,0,0,0
4437,control,0,0,0
4438,treatment,0,0,0
4439,treatment,0,0,0
4440,control,0,0,0
4441,treatment,0,0,0
4442,treatment,0,0,0
4443,control,0,0,0
4444,control,0,0,0
4445,control,0,1,0
4446,treatment,0,0,0
4447,control,0,0,0
4448,treatment,0,0,0
4449,control,0,0,0
4450,treatment,1,0,1
4451,control,0,0,0
4452,treatment,0,0,0
4453,treatment,0,0,0
4454,treatment,1,0,0
4455,treatment,0,0,0
4456,control,0,0,0
4457,treatment,0,0,0
4458,control,0,0,0
4459,control,0,0,0
4460,treatment,1,0,0
4461,control,1,0,0
4462,treatment,1,0,0
4463,treatment,0,0,0
4464,control,0,1,0
4465,treatment,1,0,0
4466,control,0,0,0
4467,control,0,0,0
4468,control,0,0,0
4469,treatment,0,1,0
4470,treatment,0,0,0
4471,treatment,1,0,0
4472,treatment,1,0,0
4473,control,0,0,0
4474,control,0,0,0
4475,treatment,0,0,0
4476,control,0,0,0
4477,control,0,0,0
4478,control,1,0,0
4479,treatment,0,0,0
4480,treatment,0,0,0
4481,control,0,0,0
4482,control,0,0,0
4483,treatment,0,0,0
4484,treatment,0,0,0
4485,control,0,0,0
4486,treatment,0,0,0
4487,control,0,0,0
4488,control,0,0,0
4489,treatment,0,0,0
4490,treatment,0,0,0
4491,control,0,1,0
4492,treatment,0,0,0
4493,treatment,0,0,0
4494,treatment,0,0,0
4495,treatment,0,0,0
4496,treatment,0,0,0
4497,control,0,0,0
4498,control,0,0,0
4499,control,0,0,0
4500,control,0,0,0
4501,treatment,0,1,0
4502,treatment,1,0,0
4503,control,0,0,0
4504,control,0,0,0
4505,control,0,0,0
4506,control,0,0,0
4507,treatment,1,0,0
4508,control,0,0,0
4509,treatment,1,0,0
4510,treatment,0,0,0
4511,control,0,0,0
4512,control,0,0,0
4513,control,0,0,0
4514,treatment,0,0,0
4515,treatment,0,0,0
4516,control,0,0,0
4517,treatment,0,0,0
4518,treatment,0,0,0
4519,control,1,0,0
4520,control,0,0,0
4521,treatment,1,0,0
4522,treatment,1,0,0
4523,treatment,1,0,0
4524,treatment,0,0,0
4525,treatment,0,0,0
4526,control,0,0,0
4527,treatment,0,0,0
4528,treatment,0,1,0
4529,treatment,1,0,0
4530,control,0,0,0
4531,control,0,0,0
4532,control,1,0,0
4533,control,0,0,0
4534,control,0,0,0
4535,treatment,1,0,0
4536,treatment,0,0,0
4537,control,0,0,0
4538,treatment,0,1,0
4539,control,0,0,0
4540,control,0,0,0
4541,control,0,0,0
4542,treatment,0,0,0
4543,control,0,0,0
4544,control,0,0,0
4545,control,0,1,0
4546,treatment,0,0,0
4547,control,0,0,0
4548,treatment,0,0,0
4549,treatment,0,0,0
4550,treatment,0,0,0
4551,treatment,0,0,0
4552,control,0,0,0
4553,control,0,0,0
4554,treatment,1,0,0
4555,control,0,0,0
4556,treatment,0,0,0
4557,treatment,0,1,0
4558,treatment,0,0,0
4559,treatment,0,1,0
4560,treatment,0,1,0
4561,treatment,0,0,0
4562,control,0,0,0
4563,treatment,0,0,0
4564,control,0,0,0
4565,control,0,0,0
4566,treatment,0,0,0
4567,control,1,0,0
4568,control,0,0,0
4569,control,0,0,0
4570,treatment,0,0,0
4571,treatment,0,1,0
4572,treatment,1,0,0
4573,control,0,0,0
4574,treatment,1,0,0
4575,treatment,0,1,0
4576,control,0,0,0
4577,control,1,0,0
4578,control,0,1,0
4579,treatment,0,0,0
4580,treatment,0,0,0
4581,treatment,0,0,0
4582,control,0,0,0
4583,treatment,0,0,0
4584,treatment,0,0,0
4585,treatment,1,0,0
4586,treatment,0,0,0
4587,control,1,0,0
4588,control,0,0,0
4589,treatment,0,0,0
4590,treatment,0,0,0
4591,treatment,0,0,0
4592,control,1,0,0
4593,treatment,1,0,0
4594,control,0,0,0
4595,control,0,0,0
4596,treatment,1,0,0
4597,treatment,1,0,0
4598,control,1,0,0
4599,control,0,0,0
4600,control,1,0,0
4601,control,0,0,0
4602,treatment,0,0,0
4603,treatment,0,0,0
4604,control,0,0,0
4605,treatment,1,0,0
4606,treatment,1,0,0
4607,treatment,1,0,0
4608,control,0,0,0
4609,treatment,0,0,0
4610,control,0,0,0
4611,control,0,0,0
4612,control,0,0,0
4613,control,0,0,0
4614,control,0,0,0
4615,control,0,0,0
4616,control,0,0,0
4617,treatment,0,1,0
4618,treatment,0,0,0
4619,control,0,0,0
4620,treatment,0,0,0
4621,treatment,1,0,1
4622,treatment,0,0,0
4623,control,0,0,0
4624,treatment,1,0,0
4625,treatment,0,0,0
4626,treatment,0,0,0
4627,control,0,0,0
4628,treatment,0,0,0
4629,treatment,0,0,0
4630,treatment,0,0,0
4631,control,0,0,0
4632,control,0,0,0
4633,treatment,0,1,0
4634,treatment,0,0,0
4635,control,0,1,0
4636,treatment,0,0,0
4637,control,0,0,0
4638,treatment,0,0,0
4639,treatment,0,0,0
4640,treatment,0,0,0
4641,treatment,0,0,0
4642,control,0,0,0
4643,treatment,1,0,0
4644,control,0,0,0
4645,treatment,1,0,0
4646,treatment,0,1,0
4647,treatment,1,0,0
4648,control,0,0,0
4649,treatment,1,0,0
4650,control,0,0,0
4651,control,0,0,0
4652,treatment,0,0,0
4653,control,0,0,0
4654,treatment,0,0,0
4655,control,0,0,0
4656,control,0,0,0
4657,treatment,0,0,0
4658,treatment,0,0,0
4659,control,0,0,0
4660,treatment,1,0,0
4661,treatment,1,0,0
4662,treatment,1,0,0
4663,control,0,0,0
4664,treatment,0,1,0
4665,treatment,0,0,0
4666,treatment,0,0,0
4667,control,0,0,0
4668,treatment,0,0,0
4669,treatment,0,0,0
4670,treatment,0,1,0
4671,control,0,0,0
4672,treatment,1,0,0
4673,treatment,0,0,0
4674,control,0,0,0
4675,control,0,0,0
4676,treatment,0,0,0
4677,control,0,0,0
4678,treatment,1,0,0
4679,treatment,0,0,0
4680,treatment,1,0,0
4681,control,0,0,0
4682,control,0,0,0
4683,treatment,0,0,0
4684,control,0,0,0
4685,treatment,1,0,0
4686,control,0,1,0
4687,control,0,0,0
4688,control,0,0,0
4689,treatment,1,0,0
4690,treatment,0,0,0
4691,control,0,0,0
4692,control,0,0,0
4693,control,0,0,0
4694,treatment,0,0,0
4695,control,0,0,0
4696,treatment,0,1,0
4697,treatment,0,0,0
4698,treatment,0,0,0
4699,control,0,0,0
4700,treatment,0,0,0
4701,control,1,0,0
4702,control,0,0,0
4703,treatment,0,0,0
4704,treatment,0,0,0
4705,control,0,0,0
4706,control,0,0,0
4707,treatment,0,0,0
4708,control,0,0,0
4709,treatment,0,0,0
4710,treatment,0,0,0
4711,control,0,0,0
4712,control,0,0,0
4713,control,0,0,0
4714,treatment,0,0,0
4715,treatment,0,0,0
4716,control,0,0,0
4717,treatment,1,0,1
4718,treatment,1,0,1
4719,control,0,1,0
4720,treatment,0,0,0
4721,control,0,0,0
4722,control,0,0,0
4723,control,0,0,0
4724,control,0,0,0
4725,control,0,0,0
4726,control,0,1,0
4727,treatment,0,0,0
4728,treatment,0,1,0
4729,treatment,1,0,1
4730,control,0,0,0
4731,control,1,0,0
4732,control,0,0,0
4733,treatment,0,0,0
4734,treatment,0,0,0
4735,control,0,0,0
4736,control,0,0,0
4737,treatment,0,0,0
4738,control,0,0,0
4739,control,0,0,0
4740,treatment,0,0,0
4741,treatment,1,0,0
4742,control,0,0,0
4743,control,0,0,0
4744,treatment,0,0,0
4745,control,0,1,0
4746,control,0,0,0
4747,control,0,0,0
4748,control,0,0,0
4749,control,0,0,0
